customer_id,customer,city,state,country,age
KH-163303,Ebony Carlson,Melton,Victoria,Australia,22
KH-163304,Brendan Goldstein,Cloverdale,South Australia,Australia,68
KH-163305,Anne Alonso,Chatou,Yveline,France,45
KH-163306,Gabriella Murphy,Mill Valley,California,United States,34
KH-163307,Clayton Zeng,Saarbrücken,Saarland,Germany,48
KH-163308,Abigail Long,Olympia,Washington,United States,59
KH-163309,Deanna Suarez,Grevenbroich,Bayern,Germany,25
KH-163600,Amanda Allen,Newton,British Columbia,Canada,54
KH-163601,Billy Ortega,Bellflower,California,United States,77
KH-163602,Devon Jai,St. Leonards,New South Wales,Australia,21
KH-163603,Barbara Tang,Warrnambool,Victoria,Australia,79
KH-163604,Abigail Brooks,Colma,California,United States,33
KH-163605,Hannah Jackson,Langford,British Columbia,Canada,69
KH-163606,Amanda Evans,Bottrop,Nordrhein-Westfalen,Germany,47
KH-163607,Bradley Anand,Goulburn,New South Wales,Australia,36
KH-163608,Emmanuel Chandra,Darmstadt,Hessen,Germany,44
KH-163609,Austin Jenkins,N. Vancouver,British Columbia,Canada,74
KH-165100,Jaime Nara,High Wycombe,England,United Kingdom,39
KH-165101,Bryan Townsend,Royal Oak,British Columbia,Canada,83
KH-165102,Blake Baker,Seattle,Washington,United States,19
KH-165103,Abby Martinez,Townsville,Queensland,Australia,80
KH-165104,Francisco Javier Castrejón,Burlingame,California,United States,69
KH-165105,Abigail James,Port Orchard,Washington,United States,32
KH-165106,Alicia Yuan,Findon,South Australia,Australia,82
KH-165107,Heather Hu,Drancy,Seine Saint Denis,France,36
KH-165108,Colleen Liu,Berkeley,California,United States,22
KH-165109,Barbara Zeng,Sydney,New South Wales,Australia,59
KH-166900,Alvin Nara,Burlingame,California,United States,71
KH-166901,Barbara Zhang,Gold Coast,Queensland,Australia,50
KH-166902,Amanda Wright,Redmond,Washington,United States,72
KH-166903,Cristina Jai,Hamburg,Hamburg,Germany,28
KH-166904,Destiny Stewart,Royal Oak,British Columbia,Canada,72
KH-166905,Christy Chander,London,England,United Kingdom,21
KH-166906,Alexandra White,San Carlos,California,United States,46
KH-166907,Carrie Alonso,Paris,Seine (Paris),France,47
KH-166908,Emmanuel Lopez,London,England,United Kingdom,74
KH-166909,Andrew Rodriguez,Walla Walla,Washington,United States,26
KL-165550,Albert Cabello,Eilenburg,Brandenburg,Germany,22
KL-165551,Aaron Gonzalez,Grossmont,California,United States,25
KL-165552,Allison Morris,Woodburn,Oregon,United States,75
KL-165553,Arianna Gray,Burlingame,California,United States,52
KL-165554,Alexandra Carter,Kirkland,Washington,United States,76
KL-165555,Colleen Anand,Liverpool,England,United Kingdom,57
KL-165556,Benjamin Patterson,Grossmont,California,United States,18
KL-165557,Aidan Hughes,Mill Valley,California,United States,26
KL-165558,Caleb Flores,Langford,British Columbia,Canada,65
KL-165559,Angela Murphy,Redmond,Washington,United States,55
KL-166451,Alicia Luo,Paris,Seine (Paris),France,79
KL-166453,Jeremiah Miller,Watford,England,United Kingdom,25
KL-166454,Jon Guo,Malabar,New South Wales,Australia,28
KL-166458,Kristi Lopez,North Sydney,New South Wales,Australia,73
KL-166459,Rachel Wood,Marysville,Washington,United States,56
KM-162250,Cameron Hayes,Lemon Grove,California,United States,75
KM-162251,Diana Dominguez,Geelong,Victoria,Australia,80
KM-162252,Kaitlyn Watson,San Diego,California,United States,73
KM-162253,Kara Lal,Port Macquarie,New South Wales,Australia,54
KM-162254,Abby Fernandez,Burien,Washington,United States,34
KM-162255,Jenny Ye,Goulburn,New South Wales,Australia,40
KM-162256,Edward Martinez,La Jolla,California,United States,78
KM-162257,Brandon Jenkins,Portland,Oregon,United States,35
KM-162258,Adam Simmons,Victoria,British Columbia,Canada,70
KM-162259,Carl Andersen,Lane Cove,New South Wales,Australia,80
KM-166600,Devin Diaz,Melbourne,Victoria,Australia,70
KM-166601,Abigail Anderson,Oakland,California,United States,61
KM-166602,Alfredo Martin,Cliffside,British Columbia,Canada,23
KM-166603,Alexia Bennett,Burbank,California,United States,31
KM-166604,Alexandria Sanchez,Issaquah,Washington,United States,74
KM-166605,Kristine Gill,Findon,South Australia,Australia,58
KM-166606,Alexander Rodriguez,Bellingham,Washington,United States,70
KM-166607,Alexis Clark,Lake Oswego,Oregon,United States,51
KM-166608,Lacey Li,Brisbane,Queensland,Australia,23
KM-166609,Cassie Shan,Lille,Nord,France,77
KM-167200,Jessica Kelly,Santa Cruz,California,United States,69
KM-167201,Brittany Barnes,Burnaby,British Columbia,Canada,19
KM-167202,Erica Cai,Offenbach,Saarland,Germany,73
KM-167203,Katelyn Scott,El Cajon,California,United States,79
KM-167204,Autumn Lu,Berlin,Saarland,Germany,73
KM-167205,Jacqueline Peterson,Berkeley,California,United States,25
KM-167206,Donald Mehta,Essen,Hamburg,Germany,71
KM-167207,Christian Thomas,Burien,Washington,United States,33
KM-167208,Denise Rodriguez,Braunschweig,Nordrhein-Westfalen,Germany,45
KM-167209,Ariana Cook,Lebanon,Oregon,United States,39
KN-163900,Alison Andersen,München,Hessen,Germany,81
KN-163901,Anna Cook,Portland,Oregon,United States,41
KN-163902,Brian Albrecht,Saarbrücken,Saarland,Germany,32
KN-163903,Alexandria Jenkins,El Cajon,California,United States,64
KN-163904,Ethan Thompson,Vancouver,British Columbia,Canada,69
KN-163905,Adrian Brooks,Beverly Hills,California,United States,18
KN-163906,Jake Wu,Gloucestershire,England,United Kingdom,50
KN-163907,Blake Roberts,Versailles,Yveline,France,81
KN-163908,Christy Goel,Maidenhead,England,United Kingdom,76
KN-163909,Aaron Adams,Downey,California,United States,70
KN-164500,Melanie Reed,Langford,British Columbia,Canada,74
KN-164502,Trisha Lu,Milsons Point,New South Wales,Australia,31
KN-164503,Derek Kumar,Sydney,New South Wales,Australia,57
KN-164504,Isabel Coleman,Shawnee,British Columbia,Canada,78
KN-164505,Nicole Cox,Brisbane,Queensland,Australia,44
KN-164507,Colleen Liang,Les Ulis,Essonne,France,50
KS-163001,Lydia Sara,Berkeley,California,United States,70
KS-163002,Billy Gomez,Orly,Val de Marne,France,57
KS-163003,Brandon Perry,Victoria,British Columbia,Canada,38
KS-163004,Meghan Alonso,Malabar,New South Wales,Australia,54
KS-163005,Tony Lal,London,England,United Kingdom,23
KS-163006,Kaitlyn Rivera,Port Hammond,British Columbia,Canada,61
KS-163007,Devin Martinez,Everett,Washington,United States,22
KS-163008,Garrett Cook,Salem,Oregon,United States,50
KT-164650,Fernando Wright,Mill Valley,California,United States,78
KT-164651,Dale Nath,Rockhampton,Queensland,Australia,19
KT-164652,Angel Mitchell,West Covina,California,United States,76
KT-164653,Alex Kelly,Puyallup,Washington,United States,54
KT-164654,Douglas Garcia,York,England,United Kingdom,63
KT-164655,Bailey Hall,Beaverton,Oregon,United States,74
KT-164656,Connor Gonzales,Kirkland,Washington,United States,46
KT-164657,Christine Stone,East Brisbane,Queensland,Australia,54
KT-164658,Sabrina Serrano,Saint Ouen,Charente-Maritime,France,30
KT-164659,Bruce Rubio,Melbourne,Victoria,Australia,74
KW-165700,Andy Romero,Paris,Seine (Paris),France,81
KW-165701,Jaclyn Zheng,Goulburn,New South Wales,Australia,80
KW-165702,Bruce Lopez,Gold Coast,Queensland,Australia,43
KW-165703,Candice Liang,Rhodes,New South Wales,Australia,21
KW-165704,Anna Cooper,Lemon Grove,California,United States,19
KW-165706,Destiny James,Los Angeles,California,United States,18
KW-165707,Brittney Wu,Silverwater,New South Wales,Australia,18
KW-165708,Alexandria Ramirez,Palo Alto,California,United States,68
KW-165709,Desiree Jimenez,Paris,Seine (Paris),France,48
LB-167350,Brendan Andersen,Bendigo,Victoria,Australia,35
LB-167351,Caroline Griffin,Melton,Victoria,Australia,78
LB-167352,Gary Hernandez,Paderborn,Hamburg,Germany,18
LB-167353,Jill Diaz,Geelong,Victoria,Australia,79
LB-167356,Jeremy Cox,Bellingham,Washington,United States,41
LB-167358,Gavin Washington,Mill Valley,California,United States,61
LC-168700,Bryan Sanders,Chula Vista,California,United States,25
LC-168701,Caleb Perry,Lebanon,Oregon,United States,70
LC-168702,Alex Sanders,Sedro Woolley,Washington,United States,51
LC-168703,Dennis Liu,South Melbourne,Victoria,Australia,38
LC-168704,Misty Nara,Roubaix,Nord,France,46
LC-168705,Ashley Simmons,Lille,Nord,France,50
LC-168706,Adrian Gray,Oakland,California,United States,71
LC-168708,Cynthia Perez,Kassel,Hessen,Germany,53
LC-168709,Anna Rivera,Lincoln Acres,California,United States,38
LC-168850,Amy Lu,Beaverton,Oregon,United States,41
LC-168851,Jocelyn Diaz,Lincoln Acres,California,United States,77
LC-168852,Brandon Clark,Spokane,Washington,United States,24
LC-168853,Deborah McDonald,Warrington,England,United Kingdom,61
LC-168854,Brittney Zeng,Port Macquarie,New South Wales,Australia,51
LC-168855,Charles Cox,Los Angeles,California,United States,67
LC-168856,Monica Arun,Burien,Washington,United States,29
LC-168857,Cameron Zhang,Puyallup,Washington,United States,58
LC-168858,Angela Coleman,Marysville,Washington,United States,62
LC-168859,Anna Gray,Berkeley,California,United States,52
LC-169300,Jamie Sanz,Silverwater,New South Wales,Australia,57
LC-169301,Barry Sara,Hervey Bay,Queensland,Australia,24
LC-169302,Danielle Ramirez,Daly City,California,United States,35
LC-169303,Barbara Ashe,Brisbane,Queensland,Australia,37
LC-169304,Jada Richardson,Mill Valley,California,United States,70
LC-169305,Haley Barnes,Westminster,British Columbia,Canada,58
LC-169306,Angel Kelly,Port Hammond,British Columbia,Canada,83
LC-169307,Cheryl Blanco,Sydney,New South Wales,Australia,29
LC-169308,Geoffrey Gonzalez,London,England,United Kingdom,61
LC-169309,Alfredo Dominguez,Colombes,Hauts de Seine,France,65
LC-169600,Dakota Patterson,Lake Oswego,Oregon,United States,48
LC-169601,Jay Alonso,Hof,Bayern,Germany,54
LC-169602,Cassidy Flores,Westminster,British Columbia,Canada,63
LC-169603,Fernando Hill,Sooke,British Columbia,Canada,30
LC-169604,Elijah Alexander,Oak Bay,British Columbia,Canada,64
LC-169606,Amber Phillips,Beaverton,Oregon,United States,34
LC-169607,Adam Kumar,Glendale,California,United States,46
LC-169608,Emma Clark,Lake Oswego,Oregon,United States,66
LC-169609,Jeremiah Griffin,Oxford,England,United Kingdom,70
LC-170501,Adriana Sara,Lane Cove,New South Wales,Australia,74
LC-170502,Aidan Henderson,Burien,Washington,United States,26
LC-170503,Isaiah Bailey,Dunkerque,Nord,France,82
LC-170506,Nina She,Wollongong,New South Wales,Australia,34
LC-170509,Louis Lu,Beaverton,Oregon,United States,43
LC-171400,Emma Bryant,Salem,Oregon,United States,70
LC-171401,Logan Li,Lille,Nord,France,35
LC-171402,Adriana Sai,Berks,England,United Kingdom,79
LC-171403,Andre Smith,Rockhampton,Queensland,Australia,65
LC-171404,Brandy Kapoor,Gold Coast,Queensland,Australia,41
LC-171405,Bailey Scott,W. Linn,Oregon,United States,68
LC-171406,Amanda Cooper,Victoria,British Columbia,Canada,46
LC-171407,Angela Cox,Milwaukie,Oregon,United States,32
LC-171408,Clayton Rai,Hervey Bay,Queensland,Australia,41
LC-171409,Donna Goel,Braunschweig,Nordrhein-Westfalen,Germany,59
LD-168550,Gabriel Hall,Burlingame,California,United States,73
LD-168551,Keith Becker,Coffs Harbour,New South Wales,Australia,74
LD-168552,Jennifer Anderson,National City,California,United States,36
LD-168553,Adrian Howard,Redmond,Washington,United States,26
LD-168554,Ashley Bennett,Edmonds,Washington,United States,55
LD-168555,Kurt Sharma,Burlingame,California,United States,55
LD-168556,Meagan Schmidt,Paderborn,Nordrhein-Westfalen,Germany,18
LD-168557,Diane Gill,Melbourne,Victoria,Australia,65
LD-168558,Aidan Butler,Coronado,California,United States,28
LD-168559,Jordan Griffin,Shawnee,British Columbia,Canada,64
LD-170050,Eduardo Gonzales,Berkeley,California,United States,49
LD-170052,Candace Prasad,Cranbourne,Victoria,Australia,24
LD-170053,Alexandra Mitchell,Metchosin,British Columbia,Canada,33
LD-170054,Brooke Ramirez,Novato,California,United States,73
LD-170055,Abigail Williams,Newcastle upon Tyne,England,United Kingdom,58
LD-170056,Alberto Alvarez,Colma,California,United States,40
LD-170057,Bobby Suri,Bremerton,Washington,United States,33
LD-170058,Eugene Zhu,Concord,California,United States,52
LD-170059,Emma Flores,Oak Bay,British Columbia,Canada,62
LE-168100,Alexander White,Bellingham,Washington,United States,53
LE-168101,Clarence Zhu,Sunbury,Victoria,Australia,28
LE-168102,Joel Patel,Woolston,England,United Kingdom,67
LE-168103,Billy Jiménez,Chatou,Yveline,France,68
LE-168104,Abigail Flores,Puyallup,Washington,United States,48
LE-168105,Brent Chen,Berlin,Saarland,Germany,51
LE-168106,Frank Jimenez,Lancaster,England,United Kingdom,51
LE-168107,Adrienne Sanz,Hamburg,Hamburg,Germany,60
LE-168108,Alex Carter,Yakima,Washington,United States,68
LE-168109,Carson Butler,Sydney,New South Wales,Australia,53
LF-171850,Brenda Martinez,Les Ulis,Essonne,France,79
LF-171851,David Li,Hobart,Tasmania,Australia,33
LF-171852,Alison Raje,Townsville,Queensland,Australia,26
LF-171853,Connor Zhang,Newton,British Columbia,Canada,24
LF-171854,Carol Brooks,West Covina,California,United States,18
LF-171855,Christian Robinson,Haney,British Columbia,Canada,32
LF-171856,Alexandra Hall,Port Orchard,Washington,United States,47
LF-171857,Alexandra Ramirez,Bellingham,Washington,United States,23
LF-171858,Anna Sanders,Fremont,California,United States,62
LF-171859,Emma Coleman,Edmonds,Washington,United States,35
LH-169000,Casey Serrano,Hamburg,Hamburg,Germany,44
LH-169001,Elizabeth Bradley,Hamburg,Hamburg,Germany,45
LH-169002,Alyssa Murphy,Salem,Oregon,United States,46
LH-169003,Carla Van,Sèvres,Hauts de Seine,France,46
LH-169004,Hailey Wood,Villeneuve-d'Ascq,Nord,France,55
LH-169005,Abby Arthur,Solingen,Nordrhein-Westfalen,Germany,45
LH-169006,Arturo Zheng,St. Leonards,New South Wales,Australia,57
LH-169007,Alexandra Davis,West Covina,California,United States,19
LH-169008,Allen Smith,Caloundra,Queensland,Australia,22
LH-169009,Aimee He,Wollongong,New South Wales,Australia,49
LH-170200,Abigail Russell,Ingolstadt,Bayern,Germany,39
LH-170201,Alyssa Bailey,Kirkland,Washington,United States,29
LH-170202,Hunter Brown,Ballard,Washington,United States,44
LH-170203,Abigail Morgan,Royal Oak,British Columbia,Canada,69
LH-170204,Jack Kumar,Puyallup,Washington,United States,45
LH-170205,Evelyn Gonzalez,Billericay,England,United Kingdom,21
LH-170206,Dylan Kumar,Spring Valley,California,United States,65
LH-170207,Elijah Hill,El Cajon,California,United States,42
LH-170208,Katelyn Brooks,Issaquah,Washington,United States,65
LH-170209,Jackson Collins,Beaverton,Oregon,United States,25
LH-171552,Gerald Arun,Springwood,New South Wales,Australia,50
LH-171553,Desiree Navarro,Coronado,California,United States,48
LH-171554,Anthony Moore,Newton,British Columbia,Canada,34
LH-171555,James Robinson,Tacoma,Washington,United States,45
LH-171556,Ricardo Raji,Tremblay-en-France,Seine Saint Denis,France,71
LH-171557,Aaron Shan,Runcorn,England,United Kingdom,72
LH-171558,Micheal Ramos,Verrieres Le Buisson,Essonne,France,40
LH-171559,Jon Zeng,Rhodes,New South Wales,Australia,44
LL-168400,Catherine Morgan,Drancy,Seine Saint Denis,France,30
LL-168401,Brandy Martinez,Reading,England,United Kingdom,23
LL-168402,Frank Ruiz,Warrnambool,Victoria,Australia,26
LL-168403,Dawn Xie,Caloundra,Queensland,Australia,61
LL-168404,Ashley Anderson,Port Hammond,British Columbia,Canada,54
LL-168405,Jordyn Diaz,Coronado,California,United States,41
LL-168406,Byron Navarro,Newcastle,New South Wales,Australia,33
LL-168407,Chloe Rodriguez,San Diego,California,United States,83
LL-168408,Dustin Chande,Bellflower,California,United States,37
LL-168409,Courtney Adams,Torrance,California,United States,67
LM-170650,Devin Turner,San Carlos,California,United States,67
LM-170651,Adrienne Blanco,Sèvres,Hauts de Seine,France,43
LM-170652,Gabriel Adams,Victoria,British Columbia,Canada,81
LM-170653,Ana Hayes,Renton,Washington,United States,67
LM-170654,Cristina She,Chula Vista,California,United States,78
LM-170655,Jessica Foster,Langley,British Columbia,Canada,61
LM-170656,Angela Bailey,Puyallup,Washington,United States,80
LM-170657,Jennifer Sanders,Palo Alto,California,United States,80
LM-170658,Sam Wilson,Geelong,Victoria,Australia,44
LM-170659,Henry Rana,Melbourne,Victoria,Australia,31
LO-171700,Brad Deng,Liverpool,England,United Kingdom,62
LO-171701,Carly Jai,Caloundra,Queensland,Australia,30
LO-171702,Alisha Guo,Milsons Point,New South Wales,Australia,41
LO-171703,Barry Rana,Birmingham,England,United Kingdom,52
LO-171704,Adam Roberts,Woodburn,Oregon,United States,53
LO-171705,Alisha Zhu,Malabar,New South Wales,Australia,71
LO-171706,Bryan Cox,San Carlos,California,United States,54
LO-171707,Alex Collins,San Carlos,California,United States,48
LO-171708,Jaclyn Ferrier,Geelong,Victoria,Australia,65
LO-171709,Kelsey Raje,Kirkby,England,United Kingdom,30
LP-170800,Alan Sun,Stuttgart,Saarland,Germany,59
LP-170801,Alisha Oliver,Concord,California,United States,60
LP-170802,Jessica Barnes,Paderborn,Nordrhein-Westfalen,Germany,53
LP-170803,Darrell Raji,Paris,Seine (Paris),France,43
LP-170804,Karla Nara,Port Macquarie,New South Wales,Australia,50
LP-170805,Amber Scott,Mill Valley,California,United States,46
LP-170806,Abigail Henderson,Werne,Nordrhein-Westfalen,Germany,83
LP-170807,Brad Kumar,Bellingham,Washington,United States,65
